qa_record_id,source_year,data_criacao,assunto,subdivisao,situacao,logradouro,bairro,regional,origem,bairro_reconhecido,rua_generica_ou_vazia,duplicate_group_count,qa_decision,qa_issues,allowed_use,prohibited_use
96cbab4cee639b97,2023,24/01/2023,Drenagem,Alagamentos,Concluído,RUA SCHILLER,ALTO DA RUA XV,Unidade Regional Matriz,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
495cde8a5dd11cac,2023,07/07/2023,Drenagem,Alagamentos,Concluído,RUA PEDRO GUSSO,CIDADE INDUSTRIAL,Unidade Regional CIC,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
618fb6087e256278,2023,18/04/2023,Drenagem,Alagamentos,Concluído,Rua Monte Hermom,PINHEIRINHO,Unidade Regional Pinheirinho,Telefone,True,False,2,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
9cc601905c28b06f,2023,17/02/2023,Drenagem,Alagamentos,Concluído,RUA OSWALDO FERREIRA DOS SANTOS,CIDADE INDUSTRIAL,Unidade Regional CIC,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
7737a80e069afb0f,2023,09/05/2023,Drenagem,Alagamentos,Concluído,RUA ITAGUAJÉ,SITIO CERCADO,Unidade Regional Bairro Novo,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
0283b5c9e0ad40e5,2023,18/05/2023,Drenagem,Alagamentos,Concluído,RUA ANTONIO MOREIRA LOPES,CAJURU,Unidade Regional Cajuru,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
f8bbb79b3d6341eb,2023,17/03/2023,Drenagem,Alagamentos,Concluído,RUA FERNANDO DE NORONHA,BARREIRINHA,Unidade Regional Boa Vista,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
2b9e8aafe6c8e04b,2023,02/10/2023,Drenagem,Alagamentos,Concluído,ESTRADA GUILHERME WEIGERT,SANTA CANDIDA,Unidade Regional Boa Vista,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
bf9fed88ffa39a8d,2023,07/10/2023,Drenagem,Alagamentos,Concluído,RUA EXPEDICIONARIO ANELIO DA LUZ,ALTO BOQUEIRAO,Unidade Regional Boqueirao,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
d877fb2d8893b61c,2023,07/10/2023,Drenagem,Alagamentos,Concluído,RUA CORONEL CARLOS VIEIRA DE CAMARGO,SANTA FELICIDADE,Unidade Regional Santa Felicidade,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
ffad3210795a5245,2023,18/10/2023,Drenagem,Alagamentos,Concluído,RUA ALCIDES MUNHOZ,MERCES,Unidade Regional Matriz,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
d007de9c07df75c9,2023,30/10/2023,Drenagem,Alagamentos,Concluído,RUA NATÁLIO SCUSSIATO,FAZENDINHA,Unidade Regional Portao,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
74dcc2c01ca0cefb,2023,27/10/2023,Drenagem,Alagamentos,Concluído,Rua Mário Zanlorenzi,CAMPO COMPRIDO,Unidade Regional Portao,Telefone,True,False,2,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
f59ffef27a7a8e14,2023,10/06/2023,Drenagem,Alagamentos,Concluído,RUA CARLOS DIETZSCH,PORTAO,Unidade Regional Portao,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
345f6504c6f5662d,2023,29/10/2023,Drenagem,Alagamentos,Concluído,RUA CATHARINA PRODLIK,ABRANCHES,Unidade Regional Boa Vista,Telefone,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
1adb9d5cd3a6db7a,2023,27/10/2023,Drenagem,Alagamentos,Concluído,Avenida Juscelino Kubitschek de Oliveira,CIDADE INDUSTRIAL,Unidade Regional CIC,Portal,True,False,1,ready_for_geocoding,none,"Candidato a geocodificacao; nao e coordenada, label ou evidencia de treino.","Nao usar como ground truth, score ou feature derivada do label."
